,rating,user_id,book_id,work_id,genres,romance,history,biography,fantasy,fiction,mistery,classic
1472,5,f8a89075dc6de14857561522e729f82c,15979829,,[],0,0,0,0,0,0,0
1473,5,f8a89075dc6de14857561522e729f82c,12513614,,[],0,0,0,0,0,0,0
1474,3,f8a89075dc6de14857561522e729f82c,12848043,,[],0,0,0,0,0,0,0
1475,3,f8a89075dc6de14857561522e729f82c,12750561,,[],0,0,0,0,0,0,0
1476,3,f8a89075dc6de14857561522e729f82c,9773149,,[],0,0,0,0,0,0,0
1477,4,f8a89075dc6de14857561522e729f82c,7974109,,[],0,0,0,0,0,0,0
1478,3,f8a89075dc6de14857561522e729f82c,7184830,,[],0,0,0,0,0,0,0
1479,5,f8a89075dc6de14857561522e729f82c,7896527,,[],0,0,0,0,0,0,0
1480,5,f8a89075dc6de14857561522e729f82c,15755025,,[],0,0,0,0,0,0,0
1481,5,f8a89075dc6de14857561522e729f82c,13530788,,[],0,0,0,0,0,0,0
1482,5,f8a89075dc6de14857561522e729f82c,16177042,,[],0,0,0,0,0,0,0
1483,5,f8a89075dc6de14857561522e729f82c,13615258,,[],0,0,0,0,0,0,0
1484,5,f8a89075dc6de14857561522e729f82c,13425323,,[],0,0,0,0,0,0,0
1485,4,f8a89075dc6de14857561522e729f82c,8663600,,[],0,0,0,0,0,0,0
1486,4,f8a89075dc6de14857561522e729f82c,8376549,,[],0,0,0,0,0,0,0
1487,4,f8a89075dc6de14857561522e729f82c,13531270,,[],0,0,0,0,0,0,0
1488,5,f8a89075dc6de14857561522e729f82c,10948102,,[],0,0,0,0,0,0,0
1489,5,f8a89075dc6de14857561522e729f82c,7972481,,[],0,0,0,0,0,0,0
1490,5,f8a89075dc6de14857561522e729f82c,7001102,,[],0,0,0,0,0,0,0
1491,5,f8a89075dc6de14857561522e729f82c,8792472,,[],0,0,0,0,0,0,0
1492,5,f8a89075dc6de14857561522e729f82c,7107665,,[],0,0,0,0,0,0,0
1493,5,f8a89075dc6de14857561522e729f82c,10684183,,[],0,0,0,0,0,0,0
1494,0,47d4a49ae9ee68ae78d891b3a259b695,30653706,,[],0,0,0,0,0,0,0
1495,4,47d4a49ae9ee68ae78d891b3a259b695,28220764,,[],0,0,0,0,0,0,0
1496,4,47d4a49ae9ee68ae78d891b3a259b695,28449257,,[],0,0,0,0,0,0,0
1497,4,47d4a49ae9ee68ae78d891b3a259b695,26067712,,[],0,0,0,0,0,0,0
1498,5,47d4a49ae9ee68ae78d891b3a259b695,27059,,[],0,0,0,0,0,0,0
1499,5,47d4a49ae9ee68ae78d891b3a259b695,31130570,,[],0,0,0,0,0,0,0
1500,4,47d4a49ae9ee68ae78d891b3a259b695,26716983,,[],0,0,0,0,0,0,0
1501,5,47d4a49ae9ee68ae78d891b3a259b695,7331435,,[],0,0,0,0,0,0,0
1502,5,47d4a49ae9ee68ae78d891b3a259b695,17452206,,[],0,0,0,0,0,0,0
1503,4,47d4a49ae9ee68ae78d891b3a259b695,22928980,,[],0,0,0,0,0,0,0
1504,5,47d4a49ae9ee68ae78d891b3a259b695,17934530,,[],0,0,0,0,0,0,0
1505,5,47d4a49ae9ee68ae78d891b3a259b695,341879,332242,"['Nonfiction', 'Memoir', 'Music', 'Biography', 'Art', 'Book Club', 'Biography Memoir']",0,0,1,0,0,0,0
1506,4,47d4a49ae9ee68ae78d891b3a259b695,4980,,[],0,0,0,0,0,0,0
1507,5,47d4a49ae9ee68ae78d891b3a259b695,21504315,,[],0,0,0,0,0,0,0
1508,5,47d4a49ae9ee68ae78d891b3a259b695,20410190,,[],0,0,0,0,0,0,0
1509,4,47d4a49ae9ee68ae78d891b3a259b695,20603758,,[],0,0,0,0,0,0,0
1510,4,47d4a49ae9ee68ae78d891b3a259b695,20575425,,[],0,0,0,0,0,0,0
1511,4,47d4a49ae9ee68ae78d891b3a259b695,119427,,[],0,0,0,0,0,0,0
1512,0,47d4a49ae9ee68ae78d891b3a259b695,18404125,,[],0,0,0,0,0,0,0
1513,0,47d4a49ae9ee68ae78d891b3a259b695,16077613,,[],0,0,0,0,0,0,0
1514,4,47d4a49ae9ee68ae78d891b3a259b695,19288043,,[],0,0,0,0,0,0,0
1515,5,47d4a49ae9ee68ae78d891b3a259b695,14201,,[],0,0,0,0,0,0,0
1516,3,47d4a49ae9ee68ae78d891b3a259b695,18050224,,[],0,0,0,0,0,0,0
1517,3,47d4a49ae9ee68ae78d891b3a259b695,10357575,,[],0,0,0,0,0,0,0
1518,4,47d4a49ae9ee68ae78d891b3a259b695,46756,,[],0,0,0,0,0,0,0
1519,4,47d4a49ae9ee68ae78d891b3a259b695,12287209,,[],0,0,0,0,0,0,0
1520,3,47d4a49ae9ee68ae78d891b3a259b695,117837,,[],0,0,0,0,0,0,0
1521,5,47d4a49ae9ee68ae78d891b3a259b695,16002136,,[],0,0,0,0,0,0,0
1522,4,47d4a49ae9ee68ae78d891b3a259b695,17277800,,[],0,0,0,0,0,0,0
1523,5,47d4a49ae9ee68ae78d891b3a259b695,19358975,,[],0,0,0,0,0,0,0
1524,4,47d4a49ae9ee68ae78d891b3a259b695,17131869,,[],0,0,0,0,0,0,0
1525,4,47d4a49ae9ee68ae78d891b3a259b695,15704307,19113524,"['Graphic Novels', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adult']",0,0,0,1,1,0,0
1526,4,47d4a49ae9ee68ae78d891b3a259b695,349090,,[],0,0,0,0,0,0,0
1527,3,47d4a49ae9ee68ae78d891b3a259b695,19380,,[],0,0,0,0,0,0,0
1528,2,47d4a49ae9ee68ae78d891b3a259b695,7733,,[],0,0,0,0,0,0,0
1529,5,47d4a49ae9ee68ae78d891b3a259b695,59924,,[],0,0,0,0,0,0,0
1530,4,47d4a49ae9ee68ae78d891b3a259b695,22325,,[],0,0,0,0,0,0,0
1531,5,47d4a49ae9ee68ae78d891b3a259b695,7726420,,[],0,0,0,0,0,0,0
1532,5,47d4a49ae9ee68ae78d891b3a259b695,6085191,,[],0,0,0,0,0,0,0
1533,5,47d4a49ae9ee68ae78d891b3a259b695,18545,,[],0,0,0,0,0,0,0
1534,5,47d4a49ae9ee68ae78d891b3a259b695,16131077,,[],0,0,0,0,0,0,0
1535,5,47d4a49ae9ee68ae78d891b3a259b695,2744,,[],0,0,0,0,0,0,0
1536,4,47d4a49ae9ee68ae78d891b3a259b695,16045130,,[],0,0,0,0,0,0,0
1537,5,47d4a49ae9ee68ae78d891b3a259b695,15783514,,[],0,0,0,0,0,0,0
1538,5,47d4a49ae9ee68ae78d891b3a259b695,4214,,[],0,0,0,0,0,0,0
1539,3,47d4a49ae9ee68ae78d891b3a259b695,6149,,[],0,0,0,0,0,0,0
1540,4,47d4a49ae9ee68ae78d891b3a259b695,293299,,[],0,0,0,0,0,0,0
1541,4,47d4a49ae9ee68ae78d891b3a259b695,11325011,,[],0,0,0,0,0,0,0
1542,4,47d4a49ae9ee68ae78d891b3a259b695,16142053,,[],0,0,0,0,0,0,0
1543,5,47d4a49ae9ee68ae78d891b3a259b695,13330771,,[],0,0,0,0,0,0,0
1544,5,47d4a49ae9ee68ae78d891b3a259b695,12970063,,[],0,0,0,0,0,0,0
1545,4,47d4a49ae9ee68ae78d891b3a259b695,10744752,,[],0,0,0,0,0,0,0
1546,5,47d4a49ae9ee68ae78d891b3a259b695,13262783,,[],0,0,0,0,0,0,0
1547,2,47d4a49ae9ee68ae78d891b3a259b695,13589136,,[],0,0,0,0,0,0,0
1548,4,47d4a49ae9ee68ae78d891b3a259b695,3228917,,[],0,0,0,0,0,0,0
1549,5,47d4a49ae9ee68ae78d891b3a259b695,6493208,,[],0,0,0,0,0,0,0
1550,4,47d4a49ae9ee68ae78d891b3a259b695,13513326,,[],0,0,0,0,0,0,0
1551,5,47d4a49ae9ee68ae78d891b3a259b695,518848,,[],0,0,0,0,0,0,0
1552,5,47d4a49ae9ee68ae78d891b3a259b695,23754,,[],0,0,0,0,0,0,0
1553,4,47d4a49ae9ee68ae78d891b3a259b695,164154,,[],0,0,0,0,0,0,0
1554,4,47d4a49ae9ee68ae78d891b3a259b695,68021,,[],0,0,0,0,0,0,0
1555,5,47d4a49ae9ee68ae78d891b3a259b695,256566,,[],0,0,0,0,0,0,0
1556,4,47d4a49ae9ee68ae78d891b3a259b695,13383474,,[],0,0,0,0,0,0,0
1557,4,47d4a49ae9ee68ae78d891b3a259b695,4671,,[],0,0,0,0,0,0,0
1558,4,47d4a49ae9ee68ae78d891b3a259b695,7171748,,[],0,0,0,0,0,0,0
1559,3,47d4a49ae9ee68ae78d891b3a259b695,18122,1774510,"['Fantasy', 'Young Adult', 'Fiction', 'Audiobook', 'Adventure', 'Science Fiction', 'Childrens']",0,0,0,1,1,0,0
1560,5,47d4a49ae9ee68ae78d891b3a259b695,119324,,[],0,0,0,0,0,0,0
1561,5,47d4a49ae9ee68ae78d891b3a259b695,119322,,[],0,0,0,0,0,0,0
1562,4,47d4a49ae9ee68ae78d891b3a259b695,47697,,[],0,0,0,0,0,0,0
1563,5,47d4a49ae9ee68ae78d891b3a259b695,27003,,[],0,0,0,0,0,0,0
1564,5,47d4a49ae9ee68ae78d891b3a259b695,2113260,,[],0,0,0,0,0,0,0
1565,3,47d4a49ae9ee68ae78d891b3a259b695,4381,,[],0,0,0,0,0,0,0
1566,4,47d4a49ae9ee68ae78d891b3a259b695,22328,,[],0,0,0,0,0,0,0
1567,5,47d4a49ae9ee68ae78d891b3a259b695,16790,,[],0,0,0,0,0,0,0
1568,4,47d4a49ae9ee68ae78d891b3a259b695,6828177,,[],0,0,0,0,0,0,0
1569,3,47d4a49ae9ee68ae78d891b3a259b695,34497,,[],0,0,0,0,0,0,0
1570,3,47d4a49ae9ee68ae78d891b3a259b695,18490,,[],0,0,0,0,0,0,0
1571,4,47d4a49ae9ee68ae78d891b3a259b695,64666,,[],0,0,0,0,0,0,0
1572,5,47d4a49ae9ee68ae78d891b3a259b695,63697,,[],0,0,0,0,0,0,0
1573,4,47d4a49ae9ee68ae78d891b3a259b695,156534,,[],0,0,0,0,0,0,0
1574,4,47d4a49ae9ee68ae78d891b3a259b695,14497,,[],0,0,0,0,0,0,0
1575,2,47d4a49ae9ee68ae78d891b3a259b695,2767052,,[],0,0,0,0,0,0,0
1576,4,47d4a49ae9ee68ae78d891b3a259b695,7886338,11102380,"['Science Fiction', 'Fiction', 'Short Stories', 'Novella', 'Speculative Fiction', 'Artificial Intelligence', 'Science Fiction Fantasy']",0,0,0,0,1,0,0
1577,5,47d4a49ae9ee68ae78d891b3a259b695,223380,,[],0,0,0,0,0,0,0
1578,5,47d4a49ae9ee68ae78d891b3a259b695,47699,,[],0,0,0,0,0,0,0
1579,2,47d4a49ae9ee68ae78d891b3a259b695,37526,,[],0,0,0,0,0,0,0
1580,4,47d4a49ae9ee68ae78d891b3a259b695,9265453,,[],0,0,0,0,0,0,0
1581,4,47d4a49ae9ee68ae78d891b3a259b695,4703581,,[],0,0,0,0,0,0,0
1582,5,47d4a49ae9ee68ae78d891b3a259b695,13055592,,[],0,0,0,0,0,0,0
1583,4,47d4a49ae9ee68ae78d891b3a259b695,11501744,16437331,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Mystery', 'Crime', 'Near Future', 'Mystery Thriller']",0,0,0,0,1,1,0
1584,4,47d4a49ae9ee68ae78d891b3a259b695,5470,,[],0,0,0,0,0,0,0
1585,5,47d4a49ae9ee68ae78d891b3a259b695,12067,4110990,"['Fantasy', 'Fiction', 'Humor', 'Audiobook', 'Comedy', 'Urban Fantasy', 'Book Club']",0,0,0,1,1,0,0
1586,5,47d4a49ae9ee68ae78d891b3a259b695,4407,,[],0,0,0,0,0,0,0
1587,3,47d4a49ae9ee68ae78d891b3a259b695,13651,,[],0,0,0,0,0,0,0
1588,5,47d4a49ae9ee68ae78d891b3a259b695,4015783,,[],0,0,0,0,0,0,0
1589,3,47d4a49ae9ee68ae78d891b3a259b695,11870085,,[],0,0,0,0,0,0,0
1590,3,47d4a49ae9ee68ae78d891b3a259b695,29801,,[],0,0,0,0,0,0,0
1591,2,47d4a49ae9ee68ae78d891b3a259b695,6150,,[],0,0,0,0,0,0,0
1592,5,47d4a49ae9ee68ae78d891b3a259b695,2187,,[],0,0,0,0,0,0,0
1593,5,47d4a49ae9ee68ae78d891b3a259b695,16788,,[],0,0,0,0,0,0,0
1594,5,47d4a49ae9ee68ae78d891b3a259b695,830,,[],0,0,0,0,0,0,0
1595,3,47d4a49ae9ee68ae78d891b3a259b695,12173462,,[],0,0,0,0,0,0,0
1596,3,47d4a49ae9ee68ae78d891b3a259b695,10151730,,[],0,0,0,0,0,0,0
1597,5,47d4a49ae9ee68ae78d891b3a259b695,10280642,,[],0,0,0,0,0,0,0
1598,4,47d4a49ae9ee68ae78d891b3a259b695,12814346,,[],0,0,0,0,0,0,0
1599,0,704eb93a316aff687a93d5215882eb21,231804,,[],0,0,0,0,0,0,0
1600,3,704eb93a316aff687a93d5215882eb21,10799,,[],0,0,0,0,0,0,0
1601,3,704eb93a316aff687a93d5215882eb21,23848194,43458169,"['Nonfiction', 'History', 'Humor', 'Audiobook', 'Biography', 'Historical', 'Romance']",1,1,1,0,0,0,0
1602,1,704eb93a316aff687a93d5215882eb21,15797938,,[],0,0,0,0,0,0,0
1603,3,704eb93a316aff687a93d5215882eb21,24817626,,[],0,0,0,0,0,0,0
1604,2,704eb93a316aff687a93d5215882eb21,26893819,,[],0,0,0,0,0,0,0
1605,4,704eb93a316aff687a93d5215882eb21,29405093,,[],0,0,0,0,0,0,0
1606,3,704eb93a316aff687a93d5215882eb21,29868610,,[],0,0,0,0,0,0,0
1607,0,704eb93a316aff687a93d5215882eb21,93722,,[],0,0,0,0,0,0,0
1608,5,704eb93a316aff687a93d5215882eb21,22557272,,[],0,0,0,0,0,0,0
1609,3,704eb93a316aff687a93d5215882eb21,29437949,,[],0,0,0,0,0,0,0
1610,5,704eb93a316aff687a93d5215882eb21,15931,,[],0,0,0,0,0,0,0
1611,0,704eb93a316aff687a93d5215882eb21,20910157,,[],0,0,0,0,0,0,0
1612,1,704eb93a316aff687a93d5215882eb21,11735983,,[],0,0,0,0,0,0,0
1613,0,704eb93a316aff687a93d5215882eb21,13496,,[],0,0,0,0,0,0,0
1614,5,704eb93a316aff687a93d5215882eb21,6472246,,[],0,0,0,0,0,0,0
1615,4,704eb93a316aff687a93d5215882eb21,40173,,[],0,0,0,0,0,0,0
1616,1,704eb93a316aff687a93d5215882eb21,16130307,,[],0,0,0,0,0,0,0
1617,3,704eb93a316aff687a93d5215882eb21,15815333,,[],0,0,0,0,0,0,0
1618,4,704eb93a316aff687a93d5215882eb21,13335037,,[],0,0,0,0,0,0,0
1619,5,704eb93a316aff687a93d5215882eb21,16299,,[],0,0,0,0,0,0,0
1620,5,704eb93a316aff687a93d5215882eb21,18373,,[],0,0,0,0,0,0,0
1621,3,704eb93a316aff687a93d5215882eb21,7613,,[],0,0,0,0,0,0,0
1622,3,704eb93a316aff687a93d5215882eb21,5470,,[],0,0,0,0,0,0,0
1623,5,704eb93a316aff687a93d5215882eb21,84981,,[],0,0,0,0,0,0,0
1624,5,704eb93a316aff687a93d5215882eb21,47281,,[],0,0,0,0,0,0,0
1625,5,704eb93a316aff687a93d5215882eb21,3636,,[],0,0,0,0,0,0,0
1626,4,704eb93a316aff687a93d5215882eb21,12837725,,[],0,0,0,0,0,0,0
1627,5,704eb93a316aff687a93d5215882eb21,37449,,[],0,0,0,0,0,0,0
1628,5,704eb93a316aff687a93d5215882eb21,347884,,[],0,0,0,0,0,0,0
1629,4,704eb93a316aff687a93d5215882eb21,11857408,,[],0,0,0,0,0,0,0
1630,5,704eb93a316aff687a93d5215882eb21,331070,,[],0,0,0,0,0,0,0
1631,5,704eb93a316aff687a93d5215882eb21,9418327,,[],0,0,0,0,0,0,0
1632,5,704eb93a316aff687a93d5215882eb21,7260188,,[],0,0,0,0,0,0,0
1633,5,704eb93a316aff687a93d5215882eb21,6148028,,[],0,0,0,0,0,0,0
1634,5,704eb93a316aff687a93d5215882eb21,2767052,,[],0,0,0,0,0,0,0
1635,3,704eb93a316aff687a93d5215882eb21,13536858,,[],0,0,0,0,0,0,0
1636,0,06316bec7a49286f1f98d5acce24f923,12381722,,[],0,0,0,0,0,0,0
1637,4,06316bec7a49286f1f98d5acce24f923,1007501,,[],0,0,0,0,0,0,0
1638,0,06316bec7a49286f1f98d5acce24f923,8573020,,[],0,0,0,0,0,0,0
1639,4,06316bec7a49286f1f98d5acce24f923,231804,,[],0,0,0,0,0,0,0
1640,1,06316bec7a49286f1f98d5acce24f923,50725,,[],0,0,0,0,0,0,0
1641,1,06316bec7a49286f1f98d5acce24f923,457930,,[],0,0,0,0,0,0,0
1642,4,06316bec7a49286f1f98d5acce24f923,257093,,[],0,0,0,0,0,0,0
1643,4,06316bec7a49286f1f98d5acce24f923,804771,,[],0,0,0,0,0,0,0
1644,4,06316bec7a49286f1f98d5acce24f923,783029,,[],0,0,0,0,0,0,0
1645,4,06316bec7a49286f1f98d5acce24f923,4895905,,[],0,0,0,0,0,0,0
1646,4,06316bec7a49286f1f98d5acce24f923,12337521,,[],0,0,0,0,0,0,0
1647,3,06316bec7a49286f1f98d5acce24f923,832037,,[],0,0,0,0,0,0,0
1648,5,06316bec7a49286f1f98d5acce24f923,3423531,,[],0,0,0,0,0,0,0
1649,5,06316bec7a49286f1f98d5acce24f923,6416292,,[],0,0,0,0,0,0,0
1650,5,06316bec7a49286f1f98d5acce24f923,257089,,[],0,0,0,0,0,0,0
1651,4,06316bec7a49286f1f98d5acce24f923,782385,,[],0,0,0,0,0,0,0
1652,5,06316bec7a49286f1f98d5acce24f923,484747,,[],0,0,0,0,0,0,0
1653,5,06316bec7a49286f1f98d5acce24f923,257094,,[],0,0,0,0,0,0,0
1654,3,06316bec7a49286f1f98d5acce24f923,16715,,[],0,0,0,0,0,0,0
1655,5,06316bec7a49286f1f98d5acce24f923,16720,,[],0,0,0,0,0,0,0
1656,5,06316bec7a49286f1f98d5acce24f923,16718,,[],0,0,0,0,0,0,0
1657,4,06316bec7a49286f1f98d5acce24f923,328854,,[],0,0,0,0,0,0,0
1658,4,06316bec7a49286f1f98d5acce24f923,575753,,[],0,0,0,0,0,0,0
1659,4,06316bec7a49286f1f98d5acce24f923,47694,,[],0,0,0,0,0,0,0
1660,3,06316bec7a49286f1f98d5acce24f923,47700,,[],0,0,0,0,0,0,0
1661,3,06316bec7a49286f1f98d5acce24f923,47701,,[],0,0,0,0,0,0,0
1662,5,06316bec7a49286f1f98d5acce24f923,47693,,[],0,0,0,0,0,0,0
1663,4,06316bec7a49286f1f98d5acce24f923,47720,,[],0,0,0,0,0,0,0
1664,5,06316bec7a49286f1f98d5acce24f923,25104,,[],0,0,0,0,0,0,0
1665,5,06316bec7a49286f1f98d5acce24f923,25103,,[],0,0,0,0,0,0,0
1666,5,06316bec7a49286f1f98d5acce24f923,71252,,[],0,0,0,0,0,0,0
1667,4,06316bec7a49286f1f98d5acce24f923,16788,,[],0,0,0,0,0,0,0
1668,4,06316bec7a49286f1f98d5acce24f923,25106,,[],0,0,0,0,0,0,0
1669,5,06316bec7a49286f1f98d5acce24f923,25102,,[],0,0,0,0,0,0,0
1670,5,06316bec7a49286f1f98d5acce24f923,16790,,[],0,0,0,0,0,0,0
1671,5,06316bec7a49286f1f98d5acce24f923,25101,,[],0,0,0,0,0,0,0
1672,4,06316bec7a49286f1f98d5acce24f923,25100,,[],0,0,0,0,0,0,0
1673,5,06316bec7a49286f1f98d5acce24f923,25099,,[],0,0,0,0,0,0,0
1674,3,06316bec7a49286f1f98d5acce24f923,17061,,[],0,0,0,0,0,0,0
1675,4,06316bec7a49286f1f98d5acce24f923,4407,,[],0,0,0,0,0,0,0
1676,3,06316bec7a49286f1f98d5acce24f923,156630,,[],0,0,0,0,0,0,0
1677,3,06316bec7a49286f1f98d5acce24f923,146559,,[],0,0,0,0,0,0,0
1678,4,06316bec7a49286f1f98d5acce24f923,72228,,[],0,0,0,0,0,0,0
1679,5,06316bec7a49286f1f98d5acce24f923,12995,,[],0,0,0,0,0,0,0
1680,3,06316bec7a49286f1f98d5acce24f923,210825,,[],0,0,0,0,0,0,0
1681,4,06316bec7a49286f1f98d5acce24f923,10978,,[],0,0,0,0,0,0,0
1682,4,06316bec7a49286f1f98d5acce24f923,17726,,[],0,0,0,0,0,0,0
1683,5,06316bec7a49286f1f98d5acce24f923,1320762,,[],0,0,0,0,0,0,0
1684,5,06316bec7a49286f1f98d5acce24f923,30929,,[],0,0,0,0,0,0,0
1685,4,06316bec7a49286f1f98d5acce24f923,30934,,[],0,0,0,0,0,0,0
1686,5,06316bec7a49286f1f98d5acce24f923,30935,,[],0,0,0,0,0,0,0
1687,4,06316bec7a49286f1f98d5acce24f923,30919,1001166,"['Fiction', 'Classics', 'Humor', 'Satire', 'Novels', 'Book Club', 'Journalism']",0,0,0,0,1,0,1
1688,4,06316bec7a49286f1f98d5acce24f923,3876,,[],0,0,0,0,0,0,0
1689,5,06316bec7a49286f1f98d5acce24f923,30933,,[],0,0,0,0,0,0,0
1690,4,06316bec7a49286f1f98d5acce24f923,46164,,[],0,0,0,0,0,0,0
1691,5,06316bec7a49286f1f98d5acce24f923,251688,,[],0,0,0,0,0,0,0
1692,5,06316bec7a49286f1f98d5acce24f923,485894,,[],0,0,0,0,0,0,0
1693,3,06316bec7a49286f1f98d5acce24f923,6514,,[],0,0,0,0,0,0,0
1694,4,06316bec7a49286f1f98d5acce24f923,51496,,[],0,0,0,0,0,0,0
1695,5,06316bec7a49286f1f98d5acce24f923,210625,,[],0,0,0,0,0,0,0
1696,4,06316bec7a49286f1f98d5acce24f923,667488,,[],0,0,0,0,0,0,0
1697,4,06316bec7a49286f1f98d5acce24f923,588020,,[],0,0,0,0,0,0,0
1698,5,06316bec7a49286f1f98d5acce24f923,370966,,[],0,0,0,0,0,0,0
1699,5,06316bec7a49286f1f98d5acce24f923,980045,,[],0,0,0,0,0,0,0
1700,4,06316bec7a49286f1f98d5acce24f923,421618,,[],0,0,0,0,0,0,0
1701,5,06316bec7a49286f1f98d5acce24f923,29034,,[],0,0,0,0,0,0,0
1702,4,06316bec7a49286f1f98d5acce24f923,150144,,[],0,0,0,0,0,0,0
1703,4,06316bec7a49286f1f98d5acce24f923,847168,,[],0,0,0,0,0,0,0
1704,2,06316bec7a49286f1f98d5acce24f923,294951,,[],0,0,0,0,0,0,0
1705,3,06316bec7a49286f1f98d5acce24f923,279660,,[],0,0,0,0,0,0,0
1706,4,06316bec7a49286f1f98d5acce24f923,161915,,[],0,0,0,0,0,0,0
1707,4,06316bec7a49286f1f98d5acce24f923,858313,,[],0,0,0,0,0,0,0
1708,5,06316bec7a49286f1f98d5acce24f923,205476,,[],0,0,0,0,0,0,0
1709,4,06316bec7a49286f1f98d5acce24f923,5517,,[],0,0,0,0,0,0,0
1710,4,06316bec7a49286f1f98d5acce24f923,37793,,[],0,0,0,0,0,0,0
1711,5,06316bec7a49286f1f98d5acce24f923,92517,,[],0,0,0,0,0,0,0
1712,2,06316bec7a49286f1f98d5acce24f923,100915,,[],0,0,0,0,0,0,0
1713,5,06316bec7a49286f1f98d5acce24f923,17250,,[],0,0,0,0,0,0,0
1714,3,06316bec7a49286f1f98d5acce24f923,2696,,[],0,0,0,0,0,0,0
1715,4,06316bec7a49286f1f98d5acce24f923,5296,,[],0,0,0,0,0,0,0
1716,2,06316bec7a49286f1f98d5acce24f923,42607,,[],0,0,0,0,0,0,0
1717,3,06316bec7a49286f1f98d5acce24f923,24128,,[],0,0,0,0,0,0,0
1718,5,06316bec7a49286f1f98d5acce24f923,12220,,[],0,0,0,0,0,0,0
1719,3,06316bec7a49286f1f98d5acce24f923,34,,[],0,0,0,0,0,0,0
1720,4,06316bec7a49286f1f98d5acce24f923,890,,[],0,0,0,0,0,0,0
1721,0,06316bec7a49286f1f98d5acce24f923,102504,,[],0,0,0,0,0,0,0
1722,5,06316bec7a49286f1f98d5acce24f923,70401,,[],0,0,0,0,0,0,0
1723,5,06316bec7a49286f1f98d5acce24f923,128770,,[],0,0,0,0,0,0,0
1724,5,06316bec7a49286f1f98d5acce24f923,18789,,[],0,0,0,0,0,0,0
1725,5,06316bec7a49286f1f98d5acce24f923,77013,,[],0,0,0,0,0,0,0
1726,5,06316bec7a49286f1f98d5acce24f923,831660,,[],0,0,0,0,0,0,0
1727,5,06316bec7a49286f1f98d5acce24f923,31122,,[],0,0,0,0,0,0,0
1728,5,06316bec7a49286f1f98d5acce24f923,259912,,[],0,0,0,0,0,0,0
1729,5,06316bec7a49286f1f98d5acce24f923,14497,,[],0,0,0,0,0,0,0
1730,5,06316bec7a49286f1f98d5acce24f923,142492,,[],0,0,0,0,0,0,0
1731,5,06316bec7a49286f1f98d5acce24f923,10975,,[],0,0,0,0,0,0,0
1732,4,06316bec7a49286f1f98d5acce24f923,2493,,[],0,0,0,0,0,0,0
1733,4,06316bec7a49286f1f98d5acce24f923,4381,,[],0,0,0,0,0,0,0
1734,5,06316bec7a49286f1f98d5acce24f923,234225,,[],0,0,0,0,0,0,0
1735,3,06316bec7a49286f1f98d5acce24f923,149785,,[],0,0,0,0,0,0,0
1736,5,06316bec7a49286f1f98d5acce24f923,31250,,[],0,0,0,0,0,0,0
1737,4,06316bec7a49286f1f98d5acce24f923,5797,,[],0,0,0,0,0,0,0
1738,5,06316bec7a49286f1f98d5acce24f923,50398,,[],0,0,0,0,0,0,0
1739,5,06316bec7a49286f1f98d5acce24f923,52357,,[],0,0,0,0,0,0,0
1740,4,06316bec7a49286f1f98d5acce24f923,30118,,[],0,0,0,0,0,0,0
1741,3,06316bec7a49286f1f98d5acce24f923,27003,,[],0,0,0,0,0,0,0
1742,5,06316bec7a49286f1f98d5acce24f923,12873,,[],0,0,0,0,0,0,0
1743,4,06316bec7a49286f1f98d5acce24f923,16331,,[],0,0,0,0,0,0,0
1744,2,06316bec7a49286f1f98d5acce24f923,301082,,[],0,0,0,0,0,0,0
1745,4,06316bec7a49286f1f98d5acce24f923,535441,,[],0,0,0,0,0,0,0
1746,4,06316bec7a49286f1f98d5acce24f923,3684856,,[],0,0,0,0,0,0,0
1747,5,06316bec7a49286f1f98d5acce24f923,144974,,[],0,0,0,0,0,0,0
1748,5,06316bec7a49286f1f98d5acce24f923,19543,,[],0,0,0,0,0,0,0
1749,5,06316bec7a49286f1f98d5acce24f923,30119,,[],0,0,0,0,0,0,0
1750,4,06316bec7a49286f1f98d5acce24f923,225606,,[],0,0,0,0,0,0,0
1751,5,06316bec7a49286f1f98d5acce24f923,227443,3185154,"['Fiction', 'Chick Lit', 'Romance', 'Humor', 'Contemporary', 'Comedy', 'Adult']",1,0,0,0,1,0,0
1752,5,06316bec7a49286f1f98d5acce24f923,33454,,[],0,0,0,0,0,0,0
1753,4,06316bec7a49286f1f98d5acce24f923,21324,,[],0,0,0,0,0,0,0
1754,4,06316bec7a49286f1f98d5acce24f923,16793,,[],0,0,0,0,0,0,0
1755,4,06316bec7a49286f1f98d5acce24f923,21787,,[],0,0,0,0,0,0,0
1756,4,06316bec7a49286f1f98d5acce24f923,28881,,[],0,0,0,0,0,0,0
1757,4,06316bec7a49286f1f98d5acce24f923,706,,[],0,0,0,0,0,0,0
1758,5,06316bec7a49286f1f98d5acce24f923,12067,4110990,"['Fantasy', 'Fiction', 'Humor', 'Audiobook', 'Comedy', 'Urban Fantasy', 'Book Club']",0,0,0,1,1,0,0
1759,5,06316bec7a49286f1f98d5acce24f923,1617,,[],0,0,0,0,0,0,0
1760,4,06316bec7a49286f1f98d5acce24f923,392297,,[],0,0,0,0,0,0,0
